"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"What’s the deal with all the
#HyperCocky teams such as

@Brazil&amp;
@England?

Confidence is 1 thing, certainly.
But C… https://t.co/4al3jcgXYR",FALSE,0,NA,2018-07-06 19:54:06,TRUE,NA,"1015323019487731712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NASCHartInc",0,FALSE,FALSE,NA,NA
"Bye you cheating gits <f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3>@Brazil",FALSE,2,NA,2018-07-06 19:54:05,FALSE,NA,"1015323016576798720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JBarnesy38",0,FALSE,FALSE,NA,NA
"@B_79_73 @conradtreanor @Brazil they are doing so fucking good, they have charisma, they aren't a bunch of idiots, they are sensational",FALSE,0,"B_79_73",2018-07-06 19:54:05,FALSE,"1015321806142672896","1015323014773305344","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"RT @ChrisOD819: @Brazil belgiums gonna bury you",FALSE,0,NA,2018-07-06 19:54:01,FALSE,NA,"1015323000701423616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisOD819",1,TRUE,FALSE,NA,NA
"So @Brazil your telling me I now have to cheer for France for the remainder of the world cup? ZUT!! #smh",FALSE,0,NA,2018-07-06 19:54:01,FALSE,NA,"1015323000357441537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamKassius",0,FALSE,FALSE,NA,NA
"E don be for Brazil. Sorry @Brazil",FALSE,0,NA,2018-07-06 19:53:56,FALSE,NA,"1015322978777747456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Syndica8",0,FALSE,FALSE,NA,NA
"GOOD BYE @Brazil",FALSE,1,NA,2018-07-06 19:53:55,FALSE,NA,"1015322974654795778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Birininbitanesi",0,FALSE,FALSE,NA,NA
"That’s what you get for not starting Firmino @Brazil",FALSE,0,NA,2018-07-06 19:53:51,FALSE,NA,"1015322958565429253",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KopRich90",0,FALSE,FALSE,NA,NA
"Come and drink some beers with Germany @Brazil",FALSE,3,NA,2018-07-06 19:53:47,FALSE,NA,"1015322942006317057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chineeboi729",0,FALSE,FALSE,NA,NA
"Y’all fucking stink @Brazil",FALSE,0,NA,2018-07-06 19:53:47,FALSE,NA,"1015322940894785539",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IcemackJ",0,FALSE,FALSE,NA,NA
"@brazil are really shit !",FALSE,0,"Brazil",2018-07-06 19:53:45,FALSE,NA,"1015322933198311425","1176695388","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","bradcerarco",0,FALSE,FALSE,NA,NA
"@Brazil stop taking soft ass players to tournaments &amp; y’all might win something for the first time since 2007 <f0><U+009F><U+0098><U+0082>",FALSE,0,"Brazil",2018-07-06 19:53:43,FALSE,NA,"1015322922297196544","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","derektbarrett",0,FALSE,FALSE,NA,NA
"back to da favelas b @brazil",FALSE,0,NA,2018-07-06 19:53:42,FALSE,NA,"1015322918572711936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","troybwai",0,FALSE,FALSE,NA,NA
"RT @NorwegianDave: Well done @Brazil Big improvement on 1-7 at home",FALSE,0,NA,2018-07-06 19:53:40,FALSE,NA,"1015322912776245249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sjdhatters",1,TRUE,FALSE,NA,NA
"Laters @Brazil",FALSE,2,NA,2018-07-06 19:53:40,FALSE,NA,"1015322912763629569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pasparaki5",0,FALSE,FALSE,NA,NA
"The @premierleague just beat @Brazil #wolrdcup2018 #brazilvsbelgium #BRAvBEL #PremierLeague",FALSE,0,NA,2018-07-06 19:53:28,FALSE,NA,"1015322862188679170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsr_education",0,FALSE,FALSE,NA,NA
"@RamsByTheHorns @Brazil @Belgium The ref should have added at least 10 extra minutes to give Brazil  a chance <f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+00A4><U+00A3>",FALSE,1,"RamsByTheHorns",2018-07-06 19:53:24,FALSE,"1015322224876818432","1015322843154874368","172094218","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MasekoThembaJ",0,FALSE,FALSE,NA,NA
"Well done @Brazil Big improvement on 1-7 at home",FALSE,0,NA,2018-07-06 19:53:23,FALSE,NA,"1015322840017592320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NorwegianDave",1,FALSE,FALSE,NA,NA
"Looks like ur going home @Brazil #BelgiumvsBrazil",FALSE,0,NA,2018-07-06 19:53:15,FALSE,NA,"1015322807981498368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InFx_HorizoN",0,FALSE,FALSE,NA,NA
"pack your bags @brazil",FALSE,0,NA,2018-07-06 19:53:12,FALSE,NA,"1015322794157072384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seduNeMdneS",0,FALSE,FALSE,NA,NA
"I think cheating Neymar has just cost his team the chance to qualify.... Should Brazil drop him? #BRABEL @Brazil… https://t.co/7x7iisXQT3",FALSE,1,NA,2018-07-06 19:52:56,TRUE,NA,"1015322726054219776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Urban_Celt",3,FALSE,FALSE,NA,NA
"Come on @Brazil !!!!!",FALSE,0,NA,2018-07-06 19:52:55,FALSE,NA,"1015322723763957760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustVitto",0,FALSE,FALSE,NA,NA
"@Brazil can’t believe what they’re doing. So painful to watch",FALSE,0,"Brazil",2018-07-06 19:52:44,FALSE,NA,"1015322677710639105","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Writtenpage",0,FALSE,FALSE,NA,NA
"fight for your right! @Brazil is football!!!! #WorldCup2018  #WK2018  #Worldcup2018Russia",FALSE,0,NA,2018-07-06 19:52:38,FALSE,NA,"1015322651974426627",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RonaldaMath",0,FALSE,FALSE,NA,NA
"Omd Neymar I'd love to put you in a rugby game! He'd be crying @Brazil #WorldCup2018 #GrowUp",FALSE,0,NA,2018-07-06 19:52:19,FALSE,NA,"1015322571829661696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EleanorWizard",0,FALSE,FALSE,NA,NA
"RT @Ngwenyuh: How many opportunities do you want @Brazil ?",FALSE,0,NA,2018-07-06 19:52:18,FALSE,NA,"1015322566406393856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_uSboh",4,TRUE,FALSE,NA,NA
"@Brazil pay the penalty for too many histrionics and Neymar faux falls. Ref hardly interested.",FALSE,0,"Brazil",2018-07-06 19:51:22,FALSE,NA,"1015322330464075776","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WilkoSport",0,FALSE,FALSE,NA,NA
"RT @KBMM: Friday afternoon @hereandnow: goooooaaaaal! @FIFAWorldCup @Brazil @teambelgium #soccer #DistractedProducers https://t.co/syxtdhcj…",FALSE,0,NA,2018-07-06 19:51:18,FALSE,NA,"1015322317583470593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WBURExtra",1,TRUE,FALSE,NA,NA
"@Slutovsky @Brazil say it louder for the Belgiums to hear in the back :'(",FALSE,1,"Slutovsky",2018-07-06 19:51:09,FALSE,"1015320379617783808","1015322279599718400","589232821","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Danyellray_",0,FALSE,FALSE,NA,NA
"Will @FIFAWorldCup allow @Brazil an extra 10 minutes for @neymarjr to perform an encore?
All actors deserve an encore! #pathetic #cheat",FALSE,1,NA,2018-07-06 19:51:09,FALSE,NA,"1015322277855006721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaundon_ramsay",0,FALSE,FALSE,NA,NA
